gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
178097,1087294,12/31/2020,2020,CUMBERLAND PHARMACEUTICALS,-0.08918031,0.76888972,-0.074570658,-0.034614308,0.749269562,24.303,1.946857833,1.532395683,1.050142206,2.052797344,0.51408312
178118,1402328,12/31/2019,2019,SUNSHINE BIOPHARMA INC,-79.04761905,0.476190476,-29.9047619,null,null,-0.767,0.079231693,0.06002401,0.06002401,-0.124840764,8.5
178118,1402328,12/31/2020,2020,SUNSHINE BIOPHARMA INC,-39.21126761,0.633802817,-7.929577465,-2.664114833,0.06920078,-0.025,0.97621313,0.95432921,0.952426261,-0.990521327,1.913875598
178153,87050,12/31/2019,2019,NEONODE INC,-0.797171231,-0.733523924,-0.733523924,null,null,2.411,1.797552101,1.454184585,0.94641085,1.163147192,0.482651963
178153,87050,12/31/2020,2020,NEONODE INC,-0.936664439,-0.906417112,-0.906417112,-0.338221096,0.408464164,10.44,3.479809976,3.177434679,2.660570071,1.096539403,0.282524741
178157,1376339,12/31/2019,2019,MIMEDX GROUP INC,-0.085478939,0.86260547,0.046391873,null,null,55.923,1.830679421,1.695448739,1.214996584,4.859759288,0.794228491
178157,1376339,12/31/2020,2020,MIMEDX GROUP INC,-0.198538476,0.84974661,-0.171233594,-0.243941554,1.545502655,101.455,2.714867652,2.539738346,1.771204489,-1346.88,0.547507326
178291,1335105,12/31/2019,2019,LIXTE BIOTECHNOLOGY HOLDINGS,null,null,null,null,null,2.434,11.22689076,11.22689076,11.16806723,-2.506566604,0.089071856
178291,1335105,12/31/2020,2020,LIXTE BIOTECHNOLOGY HOLDINGS,null,null,null,-0.624521806,0,5.012,24.2037037,24.2037037,24.2037037,3.457671958,0.041315991
178310,816761,12/31/2019,2019,TERADATA CORP,-0.010531859,0.577145866,0.111111111,null,null,128,1.144469526,1.109480813,0.634311512,7.851145038,0.872630044
178310,816761,12/31/2020,2020,TERADATA CORP,0.070261438,0.638344227,0.149237473,0.058823529,1.75862069,92,1.096638655,1.066176471,0.629201681,5.4825,0.817601459
178327,1353970,12/31/2019,2019,CHINA XD PLASTICS CO LTD,0.002109508,0.187879478,0.088963234,null,null,-14.091,0.988982403,0.486610934,0.274332775,3.151558992,0.682696722
178387,1404804,12/31/2019,2019,OMNITEK ENGINEERING CORP,-0.746887967,0.174273859,-0.72406639,null,null,-0.449,0.706727629,0.039190072,0.015022861,-2.587006961,1.386547085
178387,1404804,12/31/2020,2020,OMNITEK ENGINEERING CORP,-0.559360731,0.327625571,-0.53196347,-0.501535312,0.911550468,-0.661,0.592478422,0.085696671,0.061035758,-1.11784897,1.89457523
178413,1374328,12/31/2019,2019,FITLIFE BRANDS INC,0.138380264,0.413448223,0.135046417,null,null,2.925,2.053674352,0.97370317,0.121397695,1.892878516,0.471704078
178413,1374328,12/31/2020,2020,FITLIFE BRANDS INC,0.400754231,0.432027226,0.1950883,0.519494456,1.831382128,7.744,2.875514652,2.05182853,1.547105837,1.393883995,0.282580184
178507,1408198,12/31/2019,2019,MSCI INC,0.361824013,0.810654925,0.536084314,null,null,1180.991,2.311067224,2.311067224,1.756809053,-54.80667153,1.018245954
178507,1408198,12/31/2020,2020,MSCI INC,0.354975551,0.827942833,0.573030394,0.143337127,0.880448567,903.829,1.884572736,1.884572736,1.337904164,-9.472754798,1.105565912
178513,1404935,07/31/2019,2019,THC THERAPEUTICS INC,null,null,null,null,null,-0.811,0.360914106,0.360914106,0.360914106,-0.694259012,2.440384615
178513,1404935,07/31/2020,2020,THC THERAPEUTICS INC,null,null,null,-22.64705882,0,-1.821,0.02306867,0.02306867,0.02306867,-0.047779651,21.92941176
178644,1328792,03/31/2020,2019,TECHPRECISION CORP,-0.021365653,0.240957081,0.066908228,null,null,5.596,3.108515448,2.649585531,0.570459683,1.539761326,0.350548697
178644,1328792,03/31/2021,2020,TECHPRECISION CORP,0.020582201,0.267248012,0.085085919,0.020057486,1.571860512,5.202,2.102118644,1.832627119,0.531779661,1.609736472,0.378780305
178672,1376139,12/31/2019,2019,CVR ENERGY INC,0.059710874,0.153991201,0.135606537,null,null,695,2.166107383,1.511744966,1.19966443,2.803302225,0.572855314
178672,1376139,12/31/2020,2020,CVR ENERGY INC,-0.065139949,0.020101781,-0.00178117,-0.064353947,2.803138374,743,2.127465857,1.675265554,1.405159332,3.903827282,0.693564605
178797,1201792,12/31/2019,2019,AMERICAN PUBLIC EDUCATION,0.034977469,0.609054389,0.141328117,null,null,177.631,4.923119396,4.923119396,4.634193206,1.196014599,0.163889805
178797,1201792,12/31/2020,2020,AMERICAN PUBLIC EDUCATION,0.058492472,0.620364529,0.135332598,0.050730692,1.27788809,196.752,4.57354063,4.57354063,4.25293327,1.208823002,0.172749031
178803,1125376,12/31/2019,2019,ENSIGN GROUP INC,0.054275815,0.143187608,0.089109188,null,null,67.908,1.197882701,1.197882701,0.297505923,3.610394117,0.722197595
178803,1125376,12/31/2020,2020,ENSIGN GROUP INC,0.07095575,0.169595304,0.115637419,0.066970252,4.121401958,20.557,1.036552341,1.036552341,0.4941225,3.111660638,0.678569268
178847,1371217,12/31/2019,2019,RESHAPE LIFESCIENCES INC,-4.917953476,0.729736894,-0.807276824,null,null,-0.281,0.972954764,0.846198268,0.451973051,1.645135864,0.392122251
178847,1371217,12/31/2020,2020,RESHAPE LIFESCIENCES INC,-1.914328702,0.701743517,-0.954951766,-0.58363239,1.263305009,-2.661,0.770702283,0.577337355,0.351572598,2.558224615,0.609076927
178865,1410172,12/31/2019,2019,RUBICON TECHNOLOGY INC,-0.325297788,0.354792967,-0.470221214,null,null,30.13,20.36375321,19.1748072,18.49807198,1.046804031,0.044711359
178865,1410172,12/31/2020,2020,RUBICON TECHNOLOGY INC,-0.237967316,0.315200358,-0.310499216,-0.034026889,0.157900318,26.985,21.67816092,20.748659,20.45287356,1.043594455,0.041773367
178907,1397047,12/31/2019,2019,FLEXSHOPPER INC,0.004667227,0.512869253,0.059080467,null,null,39.326,6.208741722,2.094304636,0.998675497,-4.066588785,0.809097003
178907,1397047,12/31/2020,2020,FLEXSHOPPER INC,-0.002537011,0.502051994,0.051441619,-0.004981758,2.152348832,45.197,3.648054839,1.139149285,0.551324115,-5.858283262,0.836569034
178976,1157408,06/30/2019,2019,STRIDE INC,0.036631973,0.383572959,0.096860257,null,null,374.069,3.404243285,3.211772192,1.980056174,1.294050034,0.227232353
178976,1157408,06/30/2020,2020,STRIDE INC,0.023546142,0.371104908,0.084607957,0.022833173,2.076252167,227.855,1.833363812,1.729858531,0.866214852,1.58924465,0.370770259
179058,1409375,03/31/2020,2019,ORION ENERGY SYSTEMS INC,0.082601462,0.255353983,0.097435524,null,null,27.764,2.020585208,1.487318041,1.083443611,2.338102143,0.572302689
179058,1409375,03/31/2021,2020,ORION ENERGY SYSTEMS INC,0.223566247,0.269855256,0.071619217,0.281552666,2.067821195,26.159,1.861286711,1.217470038,0.674140656,1.598322829,0.374344168
179137,1352952,12/31/2019,2019,CFN ENTERPRISES INC,9.671676301,0.043930636,-2.550289017,null,null,-0.192,0.49071618,0.49071618,0.297082228,-0.278931751,4.585106383
179137,1352952,12/31/2020,2020,CFN ENTERPRISES INC,-2.812252964,-0.057312253,-2.42687747,-3.162222222,2.090909091,-0.998,0.19516129,0.163709677,0.156451613,-0.299003322,4.344444444
179141,1376231,12/31/2019,2019,VPR BRANDS LP,-0.224315068,0.328957382,-0.127283105,null,null,-1.705,0.347742923,0.070772762,0.029839327,-0.758045292,2.31918239
179141,1376231,12/31/2020,2020,VPR BRANDS LP,-0.142172927,0.427022939,-0.004285354,-0.621145374,6.429497569,-1.892,0.245914707,0.063371861,0.055799123,-0.40499554,3.469162996
179182,1414043,12/31/2019,2019,FRIENDABLE INC,-41.90534979,0.901234568,-4.288065844,null,null,-15.97,0.004488218,0.004488218,0.002618127,-0.004508453,222.8055556
179182,1414043,12/31/2020,2020,FRIENDABLE INC,-10.26119403,0.880597015,-4.417910448,-27.68456376,2.697986577,-5.288,0.027404819,0.027404819,0.025013794,-0.028177005,36.48993289
179202,1415404,12/31/2019,2019,ECHOSTAR CORP,-0.033358589,0.58254444,0.317559532,null,null,2340.195,5.717954353,5.557434292,5.13948256,1.949503584,0.476461143
179202,1415404,12/31/2020,2020,ECHOSTAR CORP,-0.021266937,0.605820096,0.338667106,-0.005676234,0.649192287,1482.915,2.040517243,1.971759178,1.83872181,1.996805496,0.490022552
179249,1120370,12/31/2019,2019,BROADWIND INC,-0.025378745,0.119167321,0.028908091,null,null,-9.58,0.850994665,0.355404165,0.070614219,3.01437684,0.668256475
179249,1120370,12/31/2020,2020,BROADWIND INC,-0.007491335,0.118627076,0.033758867,-0.012424592,3.923233521,2.624,1.054699714,0.497613141,0.130933272,2.943410147,0.660258017
179288,1413898,12/31/2019,2019,DALLASNEWS CORP,0.050620223,-0.020309104,-0.020309104,null,null,43.266,2.371868857,2.290284736,1.705561545,2.442887576,0.590648375
179288,1413898,12/31/2020,2020,DALLASNEWS CORP,-0.044536906,-0.049572583,-0.049572583,-0.05577243,1.751288221,56.622,2.798437301,2.735738788,1.486310507,2.655037924,0.623357546
179372,1413119,12/31/2019,2019,KRAIG BIOCRAFT LABORATORIES,null,null,null,null,null,-5.427,0.028116046,0.028116046,0.028116046,-0.070808976,8.174434088
179372,1413119,12/31/2020,2020,KRAIG BIOCRAFT LABORATORIES,null,null,null,-3.892717306,0,-6.632,0.109918132,0.109918132,0.109918132,-0.108293758,6.148003132
179413,1180145,06/30/2019,2019,CARDIOVASCULAR SYSTEMS INC,-0.001028155,0.821649322,0.010567824,null,null,137.73,4.25256819,3.826118786,2.975605148,1.477430649,0.323149279
179413,1180145,06/30/2020,2020,CARDIOVASCULAR SYSTEMS INC,-0.115140882,0.80632015,-0.095512482,-0.080219369,0.822224694,243.183,6.464049791,5.841526985,5.275041567,1.263129111,0.208315293
179441,1574774,12/31/2019,2019,BIOTELEMETRY INC,0.067965211,0.689538085,0.236188446,null,null,112.579,3.019209384,2.916293001,1.34732934,1.868869526,0.464917167
179461,1385818,06/30/2019,2019,AYTU BIOPHARMA INC,-3.706557377,0.71284153,-1.995901639,null,null,10.061,2.87285927,2.604802681,2.280714818,4.898560948,0.795858414
179461,1385818,06/30/2020,2020,AYTU BIOPHARMA INC,-0.492942965,0.730276491,-0.59152432,-0.089121673,0.368593763,46.659,2.648320203,2.295086021,2.112233723,1.608546019,0.378320553
179534,1403161,09/30/2019,2019,VISA INC,0.525743134,0.698829264,0.698829264,null,null,7555,1.56317555,1.56317555,1.2113306,2.483539799,0.5220878
179534,1403161,09/30/2020,2020,VISA INC,0.497390827,0.680948457,0.680948457,0.134282431,0.790233315,13135,1.905237767,1.905237767,1.700206754,2.59989076,0.552515478
179577,1420800,12/31/2019,2019,COLFAX CORP,-0.158573301,0.446469347,0.170829504,null,null,546.931,1.637958788,0.971274236,0.310677301,2.146442613,0.527588011
179577,1420800,12/31/2020,2020,COLFAX CORP,0.013880888,0.449926061,0.150573684,0.005798098,2.254885892,550.171,1.677835985,0.981949294,0.344974115,2.074723704,0.511956732
179583,1408710,06/30/2019,2019,FABRINET,0.076344334,0.131584545,0.097796867,null,null,710.787,3.270536787,2.332623112,1.46039585,1.454431068,0.31244593
179583,1408710,06/30/2020,2020,FABRINET,0.069117135,0.131814627,0.092652372,0.082148594,1.446735092,797.31,3.362078058,2.4443187,1.525241004,1.417666503,0.294615484
179598,744218,12/31/2019,2019,CELLDEX THERAPEUTICS INC,-14.23957459,-13.90064372,-13.90064372,null,null,55.055,5.728592287,5.728592287,5.641415443,1.307436241,0.235144347
179598,744218,12/31/2020,2020,CELLDEX THERAPEUTICS INC,-8.05877595,-6.153006201,-6.153006201,-0.253479083,0.037494377,183.637,13.9267211,13.9267211,13.79987329,1.126487292,0.112284704
179621,1413329,12/31/2019,2019,PHILIP MORRIS INTERNATIONAL,0.241066935,0.67740312,0.420399262,null,null,1681,1.089258217,0.598895556,0.401529231,-3.703463764,1.223883382
179621,1413329,12/31/2020,2020,PHILIP MORRIS INTERNATIONAL,0.280755559,0.698159894,0.44186938,0.179761241,1.335101433,1877,1.095692072,0.606729544,0.414988529,-3.56608578,1.237219681
179624,1413263,03/31/2020,2019,CHINA JO-JO DRUGSTORES INC,-0.049544866,0.235553321,-0.036351084,null,null,3.55,1.061805773,0.848584561,0.589226644,4.83303385,0.811308621
179624,1413263,03/31/2021,2020,CHINA JO-JO DRUGSTORES INC,-0.060990724,0.233657566,-0.050662861,-0.076379678,1.843107124,7.336,1.113038923,0.851505439,0.566211594,4.129705163,0.770456491
179657,1417398,09/30/2019,2019,HILLENBRAND INC,0.067172025,0.358324573,0.16261827,null,null,433.9,1.736297302,1.436619718,0.760393687,2.955310967,0.654581352
179657,1417398,09/30/2020,2020,HILLENBRAND INC,-0.023877632,0.363170441,0.180770759,-0.015072478,1.837628678,517.6,1.607440441,1.15514611,0.665062786,3.765250236,0.729297286
179666,1420302,12/31/2019,2019,LOGMEIN INC,-0.011548059,0.859853934,0.270738703,null,null,-297.706,0.521878016,0.521878016,0.342011734,1.406934631,0.289234924
179671,1340652,12/31/2019,2019,CHEMOCENTRYX INC,-1.535900133,-1.598566209,-1.598566209,null,null,115.282,2.951286391,2.951286391,2.94830738,3.167924242,0.684335886
179671,1340652,12/31/2020,2020,CHEMOCENTRYX INC,-0.853061287,-0.838020681,-0.838020681,-0.10667972,0.146955183,390.012,8.564529268,8.564529268,8.561251406,1.345647061,0.256863089
179686,1375151,12/31/2019,2019,ZOGENIX INC,-114.9953399,-47.01617325,-47.01617325,null,null,191.85,3.011238193,3.011238193,3.00494816,1.690409248,0.408427278
179686,1375151,12/31/2020,2020,ZOGENIX INC,-15.34728432,-16.34186029,-16.34186029,-0.321568658,0.026127306,439.459,6.31292994,6.300525902,6.232533398,1.761386538,0.432265446
179690,1739942,12/31/2019,2019,SOLARWINDS CORP,0.019990885,0.929679097,0.432173936,null,null,-103.114,0.75623917,0.75623917,0.465356857,2.004415136,0.501101353
179690,1739942,12/31/2020,2020,SOLARWINDS CORP,0.155483345,0.924351552,0.391691465,0.027751593,1.987859178,21.529,1.04382904,1.04382904,0.806512162,1.896737522,0.472778923
179738,1421517,12/31/2019,2019,ENERGY RECOVERY INC,0.125520462,0.810045778,0.169756849,null,null,85.137,4.05918074,3.688465685,3.204096299,1.38791145,0.279492939
179738,1421517,12/31/2020,2020,ENERGY RECOVERY INC,0.221765586,0.795152371,0.315306002,0.129149251,0.830960046,127.462,9.103630237,8.356729608,7.523809524,1.190474526,0.159998825
179817,1421182,12/31/2019,2019,VERSO CORP,0.039279869,0.125204583,0.082651391,null,null,306,2.044368601,0.696245734,0.167235495,1.698914116,0.411388727
179817,1421182,12/31/2020,2020,VERSO CORP,-0.074319352,0.024282561,-0.029433407,-0.081124498,2.916309013,293,2.693641618,1.398843931,0.919075145,1.820175439,0.45060241
179819,1423221,10/31/2019,2019,QUANEX BUILDING PRODUCTS,-0.052279992,0.223105675,0.114855998,null,null,80.572,1.734114474,1.122209669,0.366465004,1.953771651,0.488169459
179819,1423221,10/31/2020,2020,QUANEX BUILDING PRODUCTS,0.045205755,0.226431557,0.122730523,0.05566344,4.107806817,77.066,1.591722973,1.121967138,0.444087838,1.943970497,0.485588901
179834,1217234,12/31/2019,2019,CAREDX INC,-0.17288381,0.683382126,-0.143978028,null,null,37.094,2.065062593,1.892385437,1.201648099,1.532686869,0.34755101
179834,1217234,12/31/2020,2020,CAREDX INC,-0.097370365,0.706286356,-0.080319885,-0.050782745,0.703757273,203.88,3.945519164,3.800872618,3.300648685,1.327111521,0.246483823
179840,1162194,12/31/2019,2019,FLUIDIGM CORP,-0.552612949,0.683059969,-0.303566098,null,null,63.275,2.927881539,2.504859693,1.926540934,1.723901779,0.419920547
179840,1162194,12/31/2020,2020,FLUIDIGM CORP,-0.392612778,0.711990166,-0.285921626,-0.16326053,1.147718484,63.414,2.168943206,1.806005641,1.337370274,2.335541172,0.57183371
179841,1200375,12/31/2019,2019,CODEXIS INC,-0.174340472,-0.160375705,-0.160375705,null,null,98.817,7.421692228,7.397582532,6.087795685,1.412786565,0.292179
179841,1200375,12/31/2020,2020,CODEXIS INC,-0.347688832,-0.31814759,-0.31814759,-0.108325889,0.374443535,159.442,7.382530723,7.343941395,6.171530363,1.303010529,0.232546493
180057,1425205,12/31/2019,2019,IOVANCE BIOTHERAPEUTICS INC,null,null,null,null,null,277.409,8.097763791,8.097763791,8.097763791,1.152819542,0.132549941
180057,1425205,12/31/2020,2020,IOVANCE BIOTHERAPEUTICS INC,null,null,null,-0.337794649,0,581.229,11.59264457,11.59264457,11.59264457,1.170548398,0.145694365
180083,1434588,12/31/2019,2019,GRAND CANYON EDUCATION INC,0.332854723,0.620214912,0.379779951,null,null,113.114,2.187797963,2.187797963,1.598319857,1.171020061,0.146043665
180083,1434588,12/31/2020,2020,GRAND CANYON EDUCATION INC,0.304699939,0.609385662,0.363330711,0.139433443,2.529187216,215.024,2.811216496,2.811216496,2.234269445,1.171660434,0.146510396
180146,314227,12/31/2019,2019,TOMI ENVIRONMENTAL SOLUTINS,-0.362060816,0.62155349,-0.210493146,null,null,-1.266,0.799111393,0.431767693,0.194541415,9.293785311,0.891793313
180146,314227,12/31/2020,2020,TOMI ENVIRONMENTAL SOLUTINS,0.175443503,0.602724948,0.210604123,0.261836613,1.826061579,11.503,6.221516114,4.505220154,2.727644122,1.270262082,0.212701252
180229,1436126,12/31/2019,2019,MISTRAS GROUP INC,0.008095262,0.319398172,0.090077827,null,null,69.915,1.640012816,1.517228122,0.27229037,2.518623479,0.602679899
180229,1436126,12/31/2020,2020,MISTRAS GROUP INC,-0.167846553,0.338720592,0.06971654,-0.170510515,3.644617069,52.741,1.480131456,1.36056515,0.380765974,2.960664092,0.6618985
180267,1413488,08/31/2019,2019,CANNABIS GLOBAL INC,null,null,null,null,null,0,1,0.987012987,0.987012987,3.524590164,0.71627907
180267,1413488,08/31/2020,2020,CANNABIS GLOBAL INC,-182.5555556,0.074074074,-134.1111111,-2.12,0.346153846,-3.682,0.020744681,0.000531915,0.000531915,-1.620209059,1.617204301
180272,1627014,12/31/2019,2019,BLACK KNIGHT INC,0.092422698,0.414797825,0.414797825,null,null,-5.3,0.979677914,0.979677914,0.232745399,2.087332104,0.520919552
180272,1627014,12/31/2020,2020,BLACK KNIGHT INC,0.213241825,0.431974162,0.431974162,0.043362614,4.310824922,-4,0.986268452,0.986268452,0.28904909,2.317806447,0.473655693
180345,1386301,06/30/2019,2019,RESEARCH SOLUTIONS INC,-0.033340279,0.289782594,-0.04223102,null,null,2.868,1.392769104,1.392769104,0.777458231,3.434366755,0.708825507
180345,1386301,06/30/2020,2020,RESEARCH SOLUTIONS INC,-0.021314273,0.310312631,-0.026658939,-0.044690475,2.109556476,4.769,1.479103878,1.479103878,1.03214788,3.048569665,0.671977317
180363,1267602,12/31/2019,2019,ALIMERA SCIENCES INC,-0.193593237,0.877166639,-0.045140241,null,null,20.697,2.717878486,2.60250664,0.998007968,-1.446118026,1.088353972
180363,1267602,12/31/2020,2020,ALIMERA SCIENCES INC,-0.105057064,0.863419913,0.034927194,-0.104984761,1.455910159,22.558,2.826854551,2.60447036,1.211532232,-1.869325492,1.156877397
180405,718877,12/31/2019,2019,ACTIVISION BLIZZARD INC,0.231622746,0.764678687,0.356449376,null,null,4377,2.501543739,2.490566038,2.199656947,1.54978524,0.354749307
180405,718877,12/31/2020,2020,ACTIVISION BLIZZARD INC,0.27170418,0.776032649,0.406628741,0.095071184,0.765357312,7465,3.408064516,3.408064516,3.068709677,1.536809204,0.349301138
180466,1433660,12/31/2019,2019,JOHN BEAN TECHNOLOGIES,0.066300046,0.341111168,0.150074523,null,null,233.7,1.49251844,0.976185458,0.210537408,3.362423178,0.702595436
180466,1433660,12/31/2020,2020,JOHN BEAN TECHNOLOGIES,0.062970251,0.351545318,0.150827642,0.060246968,2.804414868,158.6,1.346666667,0.915409836,0.250054645,2.834562863,0.647211916
180474,1439288,03/31/2020,2019,ZURN WATER SOLUTIONS CORP,0.087076343,0.420248513,0.210994537,null,null,808.8,2.775631175,2.078594951,1.336333699,2.766666667,0.637809821
180474,1439288,12/31/2020,2020,ZURN WATER SOLUTIONS CORP,0.082478543,0.412881167,0.188402763,0.034753462,1.578825603,590.2,2.858897638,1.819212598,0.922834646,2.36795934,0.576813384
180483,1378992,09/30/2019,2019,BERRY GLOBAL GROUP INC,0.045505745,0.229556206,0.163888263,null,null,1718,1.842569887,1.193231976,0.444825895,10.17861557,0.901754812
180483,1378992,09/30/2020,2020,BERRY GLOBAL GROUP INC,0.047741054,0.252199163,0.179605432,0.03347105,3.06759235,1634,1.748511223,1.167659185,0.49473202,7.983269598,0.87473804
180652,1442145,12/31/2019,2019,VERISK ANALYTICS INC,0.17256722,0.626673315,0.461662383,null,null,-746.9,0.499329669,0.499329669,0.185949859,3.120665251,0.679555505
180652,1442145,12/31/2020,2020,VERISK ANALYTICS INC,0.255943403,0.643072614,0.495977878,0.094250046,3.506169731,-636.6,0.555074084,0.555074084,0.235113223,2.802535023,0.643180195
180683,1420720,06/30/2019,2019,IBIO INC,-8.649459194,-6.806293019,-6.806293019,null,null,1.35,1.390399075,1.390399075,1.362348178,12.4181892,0.91966913
