,gvkey,cik,datadate,fyear,Company name,Net profit margin,Gross profit margin,Operating profit margin,2020 ROA(return on assets),2020 Total assets turnover,working capital,Current ratio,Quick ratio,Cash ratio,Financial leverage,Debt to total assets ratio
4659,182309,907654,12/31/2020,2020,ARCA BIOPHARMA INC,,,,-0.193103175,0.0,46.468999999999994,14.28065161,14.28065161,14.28065161,1.084005073,0.077495092
4662,182610,1424768,12/31/2020,2020,VYCOR MEDICAL INC,-0.7197898420000001,0.885288967,-0.5858143610000001,-0.832826748,2.461206897,-2.2769999999999997,0.16928128399999998,0.10324699,0.045238964000000007,-0.49823321600000003,3.0070921989999997
4664,182826,887247,12/31/2020,2020,ADAMIS PHARMACEUTICALS CORP,-2.988503661,0.098868518,-2.037574877,-1.600123109,1.319626317,-7.402,0.628525545,0.472146944,0.41729398799999995,8.824185249,0.88667509
4666,182960,1385799,10/31/2020,2020,ADVANCED BIOMEDICAL TECH INC,-5.4193548389999995,0.580645161,-3.4596774189999997,-1.4328358209999998,0.374622356,-7.5329999999999995,0.042090539,0.029374364,0.029374364,-0.063361254,16.78251599
4668,182986,1397016,09/30/2020,2020,OPTEX SYSTEMS HOLDINGS INC,0.070490537,0.244727694,0.12093472400000001,0.08970263,1.552809932,11.718,3.3648839560000003,1.5907164480000002,0.994752775,1.455709788,0.31304988899999997
4670,183139,843006,12/31/2020,2020,ISSUER DIRECT CORP,0.113678074,0.739933067,0.232753967,0.060362865,0.828236767,17.789,4.884909369,4.884909369,4.335881197,1.239748419,0.19338473399999997
4672,183224,1376321,12/31/2020,2020,ZW DATA ACTION TECHNOLGY INC,-0.135805041,0.016454905,-0.126145595,-0.252383026,2.981061782,4.862,1.606083271,1.606083271,1.1161805040000001,1.647429255,0.396187158
4674,183283,1468328,12/31/2020,2020,ADDUS HOMECARE CORP,0.043323852999999996,0.297756857,0.094017195,0.037120399,2.6582654669999997,143.796,1.9992703319999998,1.9992703319999998,1.060861287,1.720885485,0.41890380899999996
4676,183287,1421907,11/30/2020,2020,TRIDENT BRANDS INC,-6.067583047,0.284077892,-4.951890034,-2.748832382,0.571709234,-6.382999999999999,0.193046776,0.038811631,0.030720607,-0.068745318,15.74727556
4678,183302,1393772,12/31/2020,2020,WEED INC,,,,-2.234744365,0.0,-0.682,0.272145144,0.272145144,0.27107790800000003,2.062358277,0.515118197
4680,183312,1462418,12/31/2020,2020,ALTISOURCE PORTFOLIO SOLTNS,-0.183713722,0.19877881600000002,-0.0075858919999999995,-0.252765493,3.64981279,28.61,1.399888182,1.399888182,0.988035502,-3.171790127,1.310728871
4682,183322,25743,12/31/2020,2020,THERAPEUTICSMD INC,-2.8290171410000005,0.753745838,-2.3815976080000003,-1.010539067,0.505217906,69.166,2.167595125,2.032664844,1.486022486,-1.464584963,1.682787291
4684,183366,1468174,12/31/2020,2020,HYATT HOTELS CORP,-0.340271055,-0.01500484,-0.17037754100000002,-0.07700733900000001,0.8060866170000001,1579.0,2.604674797,2.595528455,2.274390244,2.843039552,0.6479351520000001
4686,183377,1262039,12/31/2020,2020,FORTINET INC,0.188290163,0.806814678,0.21600370000000002,0.120781308,0.946723106,910.9,1.4978956,1.421481279,1.0279311290000002,4.724883178,0.7883545559999999
4688,183488,1353499,12/31/2020,2020,MAX SOUND CORP,,,,,,-12.652999999999999,0.0,0.0,0.0,0.0,
4690,183524,1355848,12/31/2020,2020,GENIUS BRANDS INTL INC,-161.833199,0.14423851699999998,-7.166800967,-2.993047742,0.022861668999999998,101.387,15.12271904,15.12271904,14.88159911,1.1258756509999999,0.111802446
4692,183547,1334325,10/31/2020,2020,CODA OCTOPUS GROUP INC,0.166832967,0.6751147479999999,0.179954101,0.087909777,0.723976017,24.301,8.179025111,5.478286558,4.589955687,1.105913478,0.095770131
4694,183588,1421204,12/31/2020,2020,REBUS HOLDINGS INC,,,,-15.58168317,0.0,-12.503,0.031300845,0.031300845,0.031300845,-0.032312245,31.948019800000004
4696,183593,1285819,12/31/2020,2020,OMEROS CORP,-1.87041578,-1.476501429,-1.476501429,-0.762591001,0.487906931,114.54899999999999,4.118167465,4.081282666,3.976725828,-1.499287796,1.666983352
4698,183602,850261,12/31/2020,2020,SORRENTO THERAPEUTICS INC,-7.464137448,-4.763492222,-4.763492222,-0.557015203,0.463691815,-10.245999999999999,0.8938018240000001,0.874823798,0.714106551,3.2444369089999996,0.7373549420000001
4700,183636,1472595,12/31/2020,2020,R1 RCM INC,0.09214667900000001,0.247403211,0.153525338,0.09848612300000001,3.5756893639999996,149.1,1.722733883,1.722733883,1.130392632,13.52673493,0.714550042
4702,183640,1418819,12/31/2020,2020,IRIDIUM COMMUNICATIONS INC,-0.096075168,0.7554277309999999,0.5804497129999999,-0.016678028,1.677411657,234.74900000000002,3.076101953,2.7888513510000004,2.248036649,2.367800941,0.577667201
4704,183666,1467761,12/31/2020,2020,MINIM INC,-0.08039342299999999,0.28733668100000004,-0.050949176,-0.13028941900000002,1.733769284,5.896,1.270669788,0.512968829,0.090483404,3.800667437,0.7368883190000001
4706,183704,890447,12/31/2020,2020,VERTEX ENERGY INC,-0.20122493100000002,0.157463637,-0.036155464,-0.22253071300000002,4.533422863999999,5.935,1.24884696,1.0626834379999999,0.595639413,26.50314738,0.49802620799999997
4708,183729,1460602,12/31/2020,2020,ORGENESIS INC,0.819393623,-9.728567695,-9.728567695,0.080711601,0.152804681,33.792,3.0750383789999995,3.063678232,2.874240098,1.477471995,0.321250193
4710,183736,1474735,12/31/2020,2020,GENERAC HOLDINGS INC,0.141065508,0.40268388899999996,0.225487687,0.108355538,1.488381675,1028.2089999999998,2.60275999,1.6623166090000001,1.0779175840000002,2.3271519030000003,0.549854532
4712,183799,1460329,12/31/2020,2020,FLUENT INC,0.007102881,0.307621999,0.115142621,0.007114306,3.605005163,35.974000000000004,1.71637095,1.71637095,0.468407113,1.430343269,0.300867127
4714,183831,1431074,12/31/2020,2020,BERGIO INTERNATIONAL INC,-0.25299145300000003,0.639316239,-0.394871795,-0.10027100300000001,0.442511346,0.215,1.194218609,0.161698284,0.071364047,-8.631578947000001,1.115853659
4716,183860,1446159,12/31/2020,2020,PREDICTIVE ONCOLOGY INC,-20.67412141,-9.152555911,-9.152555911,-1.9819295559999999,0.826948481,-7.8229999999999995,0.16215058400000001,0.131091357,0.103566456,4.94322483,0.79762634
4718,183942,1477294,12/31/2020,2020,SENSATA TECHNOLOGES HLDG PLC,0.05394247,0.35507677,0.215151278,0.020943622,1.022015643,1484.815,1.993083001,1.691439093,1.305762539,2.899368912,0.655097357
4720,183945,1410098,12/31/2020,2020,CORMEDIX INC,-92.16736402,0.142259414,-113.35983259999999,-0.44674292200000004,0.004960359,44.02,11.57664584,11.54204709,11.54132629,1.115010628,0.103147562
4722,183964,1447380,12/31/2020,2020,MOBIVITY HOLDINGS CORP,-0.220126735,0.6418225710000001,-0.09588111,-0.357247796,2.73206925,0.772,1.189215686,1.189215686,0.8828431370000001,4.683486239,0.7864838390000001
4724,183974,1092699,12/31/2020,2020,SPS COMMERCE INC,0.145814541,0.7226465790000001,0.22014202100000002,0.08659000300000001,1.152102773,191.22400000000002,3.386362502,3.386362502,2.9673289069999997,1.2513233240000001,0.200846031
4726,184046,1325879,12/31/2020,2020,AVEO PHARMACEUTICALS INC,-5.911945506,-6.455557402,-6.455557402,-0.531802965,0.09188190800000001,48.563,3.86591915,3.86591915,3.795278843,1.8958463190000001,0.472531086
4728,184049,1429764,12/31/2020,2020,BLINK CHARGING CO,-2.864526485,0.313804173,-2.66388443,-0.5250676710000001,0.24217687100000002,19.58,4.18633035,3.8906427989999997,3.834011391,1.251214843,0.200776745
4730,184077,1285550,12/31/2020,2020,CLEARPOINT NEURO INC,-0.528646036,0.7369241559999999,-0.458804272,-0.22975811399999999,0.5038488729999999,22.261999999999997,7.956875,6.945,6.3571875,12.41817417,0.9194728640000001
4732,184101,1474439,06/30/2020,2020,TELENAV INC,-0.0038693409999999997,0.48824427600000003,0.016609043,-0.003165947,1.354128285,87.52,1.9727146430000002,1.9727146430000002,1.588808002,3.0292977210000003,0.669890485
4734,184113,1463972,12/31/2020,2020,VUZIX CORP,-1.550125205,0.20723599,-1.392107763,-0.34213184399999996,0.257041394,41.96,14.55735057,12.58642973,12.13764136,1.086288636,0.079434354
4736,184133,1449792,12/31/2020,2020,PIONEER POWER SOLUTIONS INC,-0.15320677300000002,0.076603386,-0.18137506399999997,-0.140273406,1.3965319580000002,8.418,2.5200433369999997,2.086132178,1.528349585,1.535969406,0.34894536600000003
4738,184256,1446847,12/31/2020,2020,IRONWOOD PHARMACEUTICALS INC,0.27257954,0.415600619,0.415600619,0.189858343,0.7855836270000001,463.666,15.41164952,15.41164952,11.60874025,8.927809706,0.887990444
4740,184258,1287213,12/31/2020,2020,DOUGLAS DYNAMICS INC,-0.18026091600000002,0.28550423399999997,0.149624912,-0.149434912,2.2107860969999997,150.981,3.2804730689999997,1.956907229,0.700299067,2.89305908,0.654345116
4742,184263,1117297,06/30/2020,2020,QUINSTREET INC,0.036917316,0.130422014,0.036058727,0.050506826,2.64231134,99.735,2.16191153,2.16191153,1.366566865,1.400333667,0.285884483
4744,184312,844856,12/31/2020,2020,HEALTHIER CHOICES MNGMT CORP,-0.26736585,0.45449321200000004,-0.18080597699999998,-0.31343157899999996,4.629531094,-2.647,0.5318358679999999,0.22249734699999998,0.218252565,-0.84700428,0.809936842
4746,184345,1398805,12/31/2020,2020,BEAM GLOBAL,-0.8394524959999999,-0.107890499,-0.831884058,-0.158435401,0.20767147100000002,28.063000000000002,16.25163043,15.6576087,14.57554348,1.128631702,0.11397137
4748,184378,1415684,12/31/2020,2020,MUSCLEPHARM CORP,0.049425822,0.304298572,0.05018622,0.24496231300000001,5.431557653,-20.143,0.370668916,0.338425969,0.10447714599999999,-0.532454236,2.878095678
4750,184388,1394108,12/31/2020,2020,SINO UNITED WORLDWIDE CNSLDT,0.139130435,0.20869565199999998,0.20869565199999998,0.050955414000000004,0.56097561,-0.177,0.536649215,0.536649215,0.14397905800000002,-4.617647058999999,1.21656051
4752,184465,1411906,12/31/2020,2020,AMPIO PHARMACEUTICALS INC,,,,-0.69472856,0.0,16.659000000000002,10.08342421,10.08342421,9.982551799,1.3064184559999998,0.234548475
4754,184542,1487371,12/31/2020,2020,GENMARK DIAGNOSTICS INC,-0.108677151,0.431555079,-0.002022687,-0.083405656,0.991859484,128.832,3.919374575,3.436188534,2.965080444,2.373022782,0.578596545
4756,184548,1471727,12/31/2020,2020,BETTER CHOICE CO INC,-1.39316741,0.38321202200000004,-0.52200047,-1.15768833,2.4249843419999997,-37.013000000000005,0.321808121,0.232593081,0.14773893300000002,-1.823820369,1.5482996119999999
4758,184551,1288469,12/31/2020,2020,MAXLINEAR INC,-0.20600464699999999,0.616035236,0.04735727,-0.09642894199999999,1.323119115,128.05700000000002,1.548046101,1.1293241059999999,0.7004806109999999,2.614158935,0.617467788
4760,184576,1337619,12/31/2020,2020,ENVESTNET INC,-0.0031155140000000002,0.29745449399999996,0.15899442,-0.001450364,1.9759144419999999,268.83,2.137331884,2.137331884,1.798607262,2.196260103,0.544922562
4762,184585,1473334,12/31/2020,2020,NOVA LIFESTYLE INC,-2.297621145,-1.74722467,-2.31215859,-0.561070591,0.262154983,41.27,21.38024691,5.175802469,4.614814815,1.135600674,0.119408765
4764,184597,1381871,12/31/2020,2020,CRUZANI INC,,,,,,-5.555,0.0,0.0,0.0,0.0,
4766,184604,1387467,06/30/2020,2020,ALPHA AND OMEGA SEMICONDUCTO,-0.014187723000000001,0.317956847,0.078374478,-0.00831842,1.46044865,126.275,1.6574836769999999,0.951821845,0.873824574,2.699927474,0.45533263
4768,184700,1175454,12/31/2020,2020,FLEETCOR TECHNOLOGIES INC,0.294792275,0.5482622429999999,0.5482622429999999,0.062906877,0.603807631,-11.993,0.996977807,0.996977807,0.47615799299999995,3.33627654,0.700264655
4770,184702,1227025,12/31/2020,2020,NEOPHOTONICS CORP,-0.011763026000000001,0.374371907,0.094715799,-0.013489298,1.575521795,146.757,2.6522223719999998,2.124200666,1.5509546969999999,1.794076727,0.442610238
4772,184717,1365916,12/31/2020,2020,AMYRIS INC,-1.912006099,0.507395877,-0.615206455,-1.48571903,1.18130646,-16.489,0.8988733720000001,0.636001791,0.320766867,-1.26012476,1.749706033
4774,184725,1413447,12/31/2020,2020,NXP SEMICONDUCTORS NV,0.006038086,0.570250813,0.276126335,0.002620043,1.991674376,2307.0,2.1437778880000002,1.6331184930000002,1.25384234,2.219029517,0.538922759
4776,184748,1481792,12/31/2020,2020,QUAD/GRAPHICS INC,-0.043794375,0.203031131,0.086564719,-0.066555999,4.3133097760000005,-3.5,0.994873297,0.7455690640000001,0.160978468,22.921522,0.956009753
4778,184789,1413754,12/31/2020,2020,MARIZYME INC,-29.67005076,0.7055837559999999,-26.44162437,-0.124139835,0.063425628,2.385,4.307905687,4.2302357839999996,4.173370319,1.0396573040000001,0.038144593
4780,184797,1286225,12/31/2020,2020,REALPAGE INC,0.039978109,0.631635828,0.225037204,0.013278038999999998,1.127948187,146.898,1.166896545,1.166896545,1.001382681,2.1593030090000003,0.5368875989999999
4782,184825,1352081,09/30/2020,2020,CARDINAL ETHANOL LLC,-0.0046584040000000005,0.068821792,0.04114515,-0.008787008,5.375722162000001,29.08,2.768533723,1.7152587730000002,1.107827039,1.190826732,0.160247269
4784,184826,1181749,10/31/2020,2020,GRANITE FALLS ENERGY LLC,-0.08049516799999999,-0.010421086999999999,-0.051529517000000004,-0.114270469,5.20113511,0.46299999999999997,1.014815052,0.573499296,0.46515423,2.229774332,0.467357442
4786,184830,1359687,09/30/2020,2020,RED TRAIL ENERGY LLC,7.43289e-05,0.09305980300000001,0.047910296,9.440450000000001e-05,3.98594828,15.619000000000002,2.950424575,1.684440559,1.439310689,1.223964609,0.182982913
4788,184957,1425287,12/31/2020,2020,WORKHORSE GROUP INC,50.09045226,-7.798994975,-28.83776023,0.110310462,0.004795296,272.89599999999996,16.50809797,15.62914133,15.570154,1.600545541,0.375213029
4790,184996,1318605,12/31/2020,2020,TESLA INC,0.02286276,0.291254439,0.142884323,0.013826034,1.180372048,12469.0,1.8751403709999999,1.5873104999999998,1.4549410440000001,2.3463667040000002,0.545926977
4792,185068,1412126,12/31/2020,2020,REMSLEEP HOLDINGS INC,,,,-5.086580087,0.0,-0.976,0.113533152,0.103542234,0.103542234,-0.231695085,4.766233766
4794,185112,1160958,12/31/2020,2020,INPHI CORP,-0.087478805,0.670456575,0.202400162,-0.059255968,1.7078375769999998,209.377,2.098993791,1.514253321,0.926604975,2.850459416,0.649179359
4796,185125,1488917,06/30/2020,2020,ELECTROMED INC,0.128145114,0.7988050879999999,0.15222814199999998,0.125161678,1.15872676,25.037,9.384795712999999,8.351640991,3.627930342,1.099008264,0.090088735
4798,185138,1487952,12/31/2020,2020,VISHAY PRECISION GROUP INC,0.03997969,0.43652988,0.143525862,0.026840878,1.215993799,174.33900000000003,4.666666667,3.355374682,2.401812943,1.55877094,0.35838432200000003
4800,185193,1453593,12/31/2020,2020,XTANT MEDICAL HOLDINGS INC,-0.13167219800000002,0.68378424,0.024992032,-0.169367675,1.7005260640000002,5.716,1.222854692,0.388202269,0.119965691,2.8569656880000003,0.649978295
4802,185195,1495320,01/31/2021,2020,VERA BRADLEY INC,0.018538371,0.6178673929999999,0.101154884,0.016896107,1.803244725,182.257,3.3539508689999997,1.527484308,1.076537597,1.6315515369999998,0.329068271
4804,185210,1394638,09/30/2020,2020,CREATIVE LEARNING CORP,0.204081633,0.229756419,0.229756419,0.388958595,3.2012644889999997,-0.16399999999999998,0.852650494,0.852650494,0.602875112,-0.8772702259999999,2.139899624
4806,185229,1486957,12/31/2020,2020,BWX TECHNOLOGIES INC,0.13123046900000002,0.3013229,0.185779622,0.121504092,2.7449864139999995,243.87099999999998,1.460371097,0.584115969,0.14845949,3.712575635,0.730644346
4808,185289,1426800,12/31/2020,2020,ASSEMBLY BIOSCIENCES INC,-0.785689906,-0.738271917,-0.738271917,-0.219421438,0.352371789,200.06,9.18810625,9.18810625,9.137764499,1.177389454,0.150663362
4810,185312,1464865,12/31/2020,2020,GOOD HEMP INC,-3.514423077,0.17548076899999998,-3.447115385,-0.7273631840000001,2.090452261,-2.2159999999999997,0.08240165599999999,0.014906832,0.012836439,-4.962962963,1.201492537
4812,185355,1492426,12/31/2020,2020,HORIZON THERAPEUTICS PUB LTD,0.177145457,0.8738986809999999,0.370809056,0.06418914,0.7166568740000001,2194.6679999999997,3.5060725789999996,3.4201075660000004,2.6668006490000002,1.508592915,0.33713065299999995
4814,185372,913277,12/31/2020,2020,CLARUS CORP,0.024753691,0.388496788,0.069631753,0.019754819,1.576159919,102.501,3.587037177,1.861790465,0.58489185,1.371941504,0.271105949
4816,185375,1559865,12/31/2020,2020,EVERTEC INC,0.204540647,0.55566915,0.416989823,0.097369052,1.422068481,206.054,2.346828592,2.346828592,1.7732887990000001,3.175744135,0.6807423979999999
4818,185380,1333822,08/31/2020,2020,SEMILEDS CORP,-0.089650626,0.400955834,-0.315260382,-0.037311385,0.808527648,-1.492,0.834166945,0.558964099,0.41102589799999995,5.78112609,0.823868313
4820,185419,1299130,12/31/2020,2020,PACIFIC BIOSCIENCES OF CALIF,0.372694662,0.494264383,-1.1655913709999999,0.07102517,0.221866941,317.085,9.235546205,8.865955015,8.428653057,1.233952625,0.189596116
4822,185587,788611,12/31/2020,2020,SIGMA LABS INC,-6.44361834,0.266418835,-6.931846343999999,-0.912120681,0.168722559,4.332,10.60532151,9.141906874,8.405764967,1.103989156,0.094194001
4824,185646,1401680,12/31/2020,2020,CORNERSTONE ONDEMAND INC,-0.053962932000000005,0.7962657040000001,0.19111883100000002,-0.018730713,1.642781915,-146.658,0.7546175070000001,0.7546175070000001,0.38407752799999995,7.938919345,0.8740382720000001
4826,185659,1488039,12/31/2020,2020,ATOSSA THERAPEUTICS INC,,,,-0.41616284200000003,0.0,27.098000000000003,2.729070955,2.729070955,2.688552833,1.576876357,0.36583487
4828,185703,1365038,12/31/2020,2020,LEAF GROUP LTD,-0.041780431,0.352375024,-0.038658688,-0.062869429,2.50743145,33.959,1.670940846,1.670940846,1.4114276680000002,1.799765015,0.444371909
4830,185826,1292519,12/31/2020,2020,INVIVO THERAPEUTICS HLDGS CO,,,,-0.414148791,0.0,17.684,9.967545638999999,9.967545638999999,9.967545638999999,1.141978526,0.12432679099999999
4832,185836,1396814,12/31/2020,2020,PACIRA BIOSCIENCES INC,0.33870363299999995,0.754947666,0.166238796,0.11417929800000001,0.659349041,398.295,2.572250205,2.3170474640000003,2.1013350280000003,2.056701114,0.513784481
4834,185881,1443646,03/31/2021,2020,BOOZ ALLEN HAMILTON HLDG CP,0.077486042,0.23864802100000002,0.10671747300000001,0.110727669,2.981193185,1345.067,2.0417952059999998,2.0417952059999998,0.9482404609999999,5.134171229,0.805226597
4836,185908,1427925,12/31/2020,2020,ACELRX PHARMACEUTICALS INC,-7.455502216,-7.064807976,-7.064807976,-0.609080624,0.11565236,29.195,2.655514602,2.563311596,2.521859938,-1.189147982,1.840938231
4838,186129,1310114,12/31/2020,2020,SERVICESOURCE INTL INC,-0.09527700300000001,0.349181145,-0.012641251000000001,-0.12149030599999999,2.368244271,32.402,1.651047841,1.651047841,0.8696377259999999,2.027379244,0.506752374
4840,186139,1425292,12/31/2020,2020,CVR PARTNERS LP,-0.280554817,0.288381583,0.236448895,-0.095055573,2.960334647,41.873000000000005,1.548499496,0.9937648179999999,0.510459648,3.2869040000000003,0.6957623340000001
4842,186159,1356576,12/31/2020,2020,SUPERNUS PHARMACEUTICALS INC,0.24394837,0.903881075,0.41552699200000004,0.084402521,0.825480595,385.309,2.571996834,2.374838847,1.800084045,2.019313748,0.504782255
4844,186278,1487712,12/31/2020,2020,AIR LEASE CORP,0.265210467,0.941790385,0.941790385,0.020474337,,0.0,,,,4.152531989,0.759179105
4846,186310,1501585,12/31/2020,2020,HUNTINGTON INGALLS IND INC,0.074351031,0.204785813,0.108214934,0.08532548699999999,3.8301963989999996,218.0,1.0979335129999999,1.03638814,0.30997304600000003,4.290899527,0.7669486329999999
4848,186360,1489096,03/31/2021,2020,THERMON GROUP HOLDINGS INC,0.004218248,0.447576046,0.10963824400000001,0.001885485,1.335439947,154.381,3.9446288239999996,2.510872053,0.9328603040000001,1.629592706,0.38634973200000006
4850,186392,1564902,12/31/2020,2020,SEAWORLD ENTERTAINMENT INC,-0.723335317,0.015271701,-0.243622316,-0.121698142,0.850901688,190.31599999999997,1.600136856,1.5033283830000002,1.407434386,-24.25600408,1.041226906
